Year,Date,Name,Sex,Country_killed,Organization,Nationality,Medium,Job,Coverage,Freelance,Local_Foreign,Source_of_Fire,Type_of_Death,Impunity_for_Murder,Taken_Captive,Threatened,Tortured,Link
1994,12-Sep-94,Victor Hugo Lãpez Escobar,Male,Guatemala,Radio Progreso,Guatemala,Radio,Producer,unknown,No,Local,Unknown Fire,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/1994/victor-hugo-lopez-escobar.php
1994,8-Sep-94,Erol Akgun,Male,Turkey,Devrimci Cozum,Turkey,Print,Editor,Politics,No,Local,Political Group,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/1994/erol-akgun.php
1994,6-Sep-94,Nun Chan,Male,Cambodia,Samleng Yuvachun Khmer,Cambodia,Print,Editor,Corruption,No,Local,Government Officials,Murder,Yes,No,Yes,"No
",https://www.cpj.org/killed/1994/nun-chan.php
1994,31-Aug-94,Pierre Anceaux,Male,Somalia,freelance,Switzerland,Television,Broadcast,Human Rights,Yes,Foreign,Unknown Fire,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/1994/pierre-anceaux.php
1994,30-Aug-94,Mohammed Hussein Navab,Male,Bosnia and Herzegovina,Keyhan,Iran,Print,Print Reporter,War,No,Foreign,Paramilitary Group,Murder,Yes,Yes,No,"No
",https://www.cpj.org/killed/1994/mohammed-hussein-navab.php
1994,29-Aug-94,Ghulam Muhammad Lone,Male,India,Freelancer,India,Print,Print Reporter,"Human Rights, Politics",Yes,Local,Political Group,Murder,Yes,No,Yes,"No
",https://www.cpj.org/killed/1994/ghulam-muhammad-lone.php
1994,29-Jul-94,Mirwais Jalil,Male,Afghanistan,BBC World Service,Afghanistan,Radio,Broadcast,"Politics, War",No,Local,Unknown Fire,Murder,Yes,Yes,Yes,"No
",https://www.cpj.org/killed/1994/mirwais-jalil.php
1994,21-Jul-94,Mohamed Lamine Legoui,Male,Algeria,Algerian Press Service,Algeria,Print,Print Reporter,"Politics, War",No,Local,Unknown Fire,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/1994/mohamed-lamine-legoui.php
1994,10-Jul-94,Yasmina Drici,Female,Algeria,Le Soir d'Al_grie,Algeria,Print,Editor,War,No,Local,Unknown Fire,Murder,Yes,Unknown,No,"No
",https://www.cpj.org/killed/1994/yasmina-drici.php
1994,16-Jun-94,Artur Gilela,Male,Angola,Radio Nacional de Angola,Angola,Radio,Technician,War,No,Local,Political Group,Crossfire/Combat-Related,,No,No,"No
",https://www.cpj.org/killed/1994/artur-gilela.php
1994,12-Jun-94,Yuri Soltis,Male,Russia,Interfax,Russia,Print,Print Reporter,"Corruption, Crime",No,Local,Criminal Group,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/1994/yuri-soltis.php
1994,11-Jun-94,Tou Chhom Mongkol,Male,Cambodia,Antarakum,Cambodia,Print,Editor,Corruption,No,Local,Government Officials,Murder,Yes,Yes,No,"No
",https://www.cpj.org/killed/1994/tou-chhom-mongkol.php
1994,8-Jun-94,Pierre Kabeya,Male,Democratic Republic of the Congo,Kin-Matin,Zaire,Print,Print Reporter,Human Rights,No,Local,Military Officials,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/1994/pierre-kabeya.php
1994,7-Jun-94,Ferhat Cherkit,Male,Algeria,El Moudjahid,Algeria,Print,Editor,War,No,Local,Political Group,Murder,Yes,No,Yes,"No
",https://www.cpj.org/killed/1994/ferhat-cherkit.php
1994,6-Jun-94,Jorge Martên Dorantes,Male,Mexico,El Crucero,Mexico,Print,Editor,Corruption,No,Local,Unknown Fire,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/1994/jorge-martin-dorantes.php
1994,"April-June, 1994",Andr_ Kameya,Male,Rwanda,Rwanda Rushya,Rwanda,Print,Editor,Politics,No,Local,Paramilitary Group,Murder,Partial,No,Yes,"No
",https://www.cpj.org/killed/1994/andre-kameya.php
1994,18-May-94,Khushvakht Haydarsho,Male,Tajikistan,Jumhuriyat,Tajikistan,Print,Columnist,"Corruption, Crime",No,Local,Government Officials,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/1994/khushvakht-haydarsho.php
1994,10-May-94,V_nant Ntawucikayenda,Male,Rwanda,TV Rwanda,Rwanda,Television,Camera Operator,unknown,No,Local,Paramilitary Group,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/1994/venant-ntawucikayenda.php
1994,1-May-94,Francis Tomasic,Male,Bosnia and Herzegovina,freelance,Bosnia-Herzegovina,Print,Print Reporter,War,Yes,Local,Military Officials,Crossfire/Combat-Related,,No,No,"No
",https://www.cpj.org/killed/1994/francis-tomasic.php
1994,1-May-94,Brian Brinton,Male,Bosnia and Herzegovina,freelance,United States,Print,Photographer,War,Yes,Local,Military Officials,Crossfire/Combat-Related,,No,No,"No
",https://www.cpj.org/killed/1994/brian-brinton.php
1994,29-Apr-94,Anastase Seruvumba,Male,Rwanda,Imbaga,Rwanda,Print,Print Reporter,unknown,No,Local,Paramilitary Group,Murder,Yes,No,Yes,"No
",https://www.cpj.org/killed/1994/anastase-seruvumba.php
1994,April 24 1994,Charles Karinganire,Male,Rwanda,Le Flambeau,Rwanda,Print,Print Reporter,"Human Rights, Politics",No,Local,Paramilitary Group,Murder,Yes,No,Yes,"No
",https://www.cpj.org/killed/1994/charles-karinganire.php
1994,24-Apr-94,Emmanuel-Damien Rukondo,Male,Rwanda,Rubyiruko-Rubanda,Rwanda,Print,Print Reporter,"Human Rights, Politics",Yes,Local,Paramilitary Group,Murder,Yes,Yes,No,"No
",https://www.cpj.org/killed/1994/emmanuel-damien-rukondo.php
1994,22-Apr-94,Marcellin Kayiranga,Male,Rwanda,Kanguka,Rwanda,Print,Editor,Politics,No,Local,Paramilitary Group,Murder,Yes,No,Yes,"No
",https://www.cpj.org/killed/1994/marcellin-kayiranga.php
1994,18-Apr-94,Ken Oosterbroek,Male,South Africa,The Star,South Africa,Print,Photographer,War,No,Local,Military Officials,Crossfire/Combat-Related,,No,No,"No
",https://www.cpj.org/killed/1994/ken-oosterbroek.php
1994,13-Apr-94,Mohamed Meceffeuk,Male,Algeria,D_tective,Algeria,Print,Print Reporter,"Politics, War",No,Local,Unknown Fire,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/1994/mohamed-meceffeuk.php
1994,11-Apr-94,Obed Bazimaziki,Male,Rwanda,Le Flambeau,Rwanda,Print,Print Reporter,"Human Rights, Politics",No,Local,Paramilitary Group,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/1994/obed-bazimaziki.php
1994,11-Apr-94,Charles Bideri-Munyangabe,Male,Rwanda,Le Messager,Rwanda,Print,Print Reporter,"Human Rights, Politics",No,Local,Paramilitary Group,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/1994/charles-bideri-munyangabe.php
1994,"April 10-12, 1994",Vincent Rwabukwisi,Male,Rwanda,Kanguka,Rwanda,Print,Editor,Politics,No,Local,Military Officials,Murder,Yes,No,Yes,"No
",https://www.cpj.org/killed/1994/vincent-rwabukwisi.php
1994,9-Apr-94,Gratien Karambizi,Male,Rwanda,Imbaga,Rwanda,Print,Print Reporter,Politics,No,Local,Paramilitary Group,Murder,Yes,No,Yes,"No
",https://www.cpj.org/killed/1994/gratien-karambizi.php
1994,"April 8 or 9, 1994",Tharcisse Rubwiriza,Male,Rwanda,Orinfor,Rwanda,Radio,Broadcast,Politics,No,Local,Paramilitary Group,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/1994/tharcisse-rubwiriza.php
1994,8-Apr-94,Gilbert Munana,Male,Rwanda,Le Flambeau,Rwanda,Print,Print Reporter,Politics,No,Local,Paramilitary Group,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/1994/gilbert-munana.php
1994,7-Apr-94,Eud_s Nshimiryo,Male,Rwanda,TV Rwanda,Rwanda,Television,Producer,Politics,No,Local,Military Officials,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/1994/eudes-nshimiryo.php
1994,7-Apr-94,Aloys Nyimbuzi,Male,Rwanda,L'Observateur,Rwanda,Print,Print Reporter,Politics,No,Local,Paramilitary Group,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/1994/aloys-nyimbuzi.php
1994,7-Apr-94,Winifrida Mukamana,Female,Rwanda,Reba Videwo,Rwanda,Television,Editor,"Culture, Politics",No,Local,Military Officials,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/1994/winifrida-mukamana.php
1994,3-Apr-94,Lissy Schmidt,Female,Iraq,"Agence France-Presse, Frankfurter Rundschau, Der Tagesspiegel",Germany,Print,Print Reporter,War,Yes,Foreign,Unknown Fire,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/1994/lissy-schmidt.php
1994,20-Mar-94,Ilaria Alpi,Male,Somalia,RAI-3 Television,Italy,Television,Broadcast,unknown,No,Foreign,Unknown Fire,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/1994/ilaria-alpi.php
1994,20-Mar-94,Madjid Yacef,Male,Algeria,L'Hebdo Lib_r_,Algeria,Print,Photographer,"Corruption, Politics",No,Local,Political Group,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/1994/madjid-yacef.php
1994,20-Mar-94,Miran Krovatin,Male,Somalia,RAI-3 Television,Slovakia,Television,Camera Operator,unknown,No,Foreign,Unknown Fire,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/1994/miran-krovatin.php
1994,19-Mar-94,Yahia Djamel Benzaghou,Male,Algeria,"El Moudjahid, Algerian Press Service",Algeria,Print,"Editor, Print Reporter",Politics,No,Local,Unknown Fire,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/1994/yahia-djamel-benzaghou.php
1994,12-Mar-94,Nazim Babaoglu,Male,Turkey,Ozgur Gundem,Turkey,Print,Print Reporter,"Culture, Politics",No,Local,Unknown Fire,Unknown,,No,No,"No
",https://www.cpj.org/killed/1994/nazim-babaoglu.php
1994,12-Mar-94,Hassan Benaouda,Male,Algeria,Algerian Television (ENTV),Algeria,Television,Broadcast,War,No,Local,Unknown Fire,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/1994/hassan-benaouda.php
1994,28-Feb-94,Abdelkader Hireche,Male,Algeria,Algerian Television (ENTV),Algeria,Television,Broadcast,Politics,No,Foreign,Unknown Fire,Murder,Partial,No,No,"No
",https://www.cpj.org/killed/1994/abdelkader-hireche.php
1994,19-Feb-94,Joao Alberto Ferreira Souto,Male,Brazil,Jornal do Estado,Brazil,Print,Publisher,"Corruption, Politics",No,Local,Government Officials,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/1994/joao-alberto-ferreira-souto.php
1994,1-Feb-94,Olivier Quemener,Male,Algeria,Freelancer,France,Television,Camera Operator,War,Yes,Foreign,Unknown Fire,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/1994/olivier-quemener.php
1994,28-Jan-94,Alessandro Otta,Male,Bosnia and Herzegovina,RAI-TV,Italy,Television,Broadcast,War,No,Foreign,Paramilitary Group,Crossfire/Combat-Related,,No,No,"No
",https://www.cpj.org/killed/1994/alessandro-otta.php
1994,28-Jan-94,Marco Luchetta,Male,Bosnia and Herzegovina,RAI-TV,Italy,Television,Broadcast,War,No,Foreign,Paramilitary Group,Crossfire/Combat-Related,,No,No,"No
",https://www.cpj.org/killed/1994/marco-luchetta.php
1994,28-Jan-94,Dario D'Angelo,Male,Bosnia and Herzegovina,RAI-TV,Italy,Television,Broadcast,War,No,Foreign,Paramilitary Group,Crossfire/Combat-Related,,No,No,"No
",https://www.cpj.org/killed/1994/dario-dangelo.php
1994,28-Jan-94,Jess_ Medina Parra,Male,Colombia,El Fogonazo,Colombia,Radio,Columnist,Corruption,No,Local,Unknown Fire,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/1994/jesse-medina-parra.php
1994,9-Jan-94,Abdul Shariff,Male,South Africa,freelance,South Africa,Print,Photographer,"Human Rights, Politics",Yes,Local,Paramilitary Group,Crossfire/Combat-Related,,No,No,"No
",https://www.cpj.org/killed/1994/abdul-shariff.php
1993,10-Dec-93,Marêa Carlin Fernöndez,Female,Peru,Peruvian Radio and Television Network,Peru,Television,Broadcast,"Corruption, Human Rights",No,Local,Military Officials,Murder,Yes,No,Yes,"No
",https://www.cpj.org/killed/1993/maria-carlin-fernandez.php
1993,28-Oct-93,David Bolkvadze,Male,Georgia,Worldwide Television News,Georgia,Television,Broadcast,War,No,Local,Military Officials,Crossfire/Combat-Related,,No,No,"No
",https://www.cpj.org/killed/1993/david-bolkvadze.php
1993,24-Oct-93,Dona St. Plite,Male,United States of America,"WKAT, Miami",Haiti,Radio,"Broadcast, Columnist","Human Rights, Politics",No,Local,Political Group,Murder,Partial,No,Yes,"No
",https://www.cpj.org/killed/1993/dona-st-plite.php
1993,21-Oct-93,Tabarali Saidaliev,Male,Tajikistan,Ba Pesh,Tajikistan,Print,Editor,"Business, Crime, Human Rights, Politics",No,Local,Government Officials,Murder,Yes,Yes,No,"No
",https://www.cpj.org/killed/1993/tabarali-saidaliev.php
1993,18-Oct-93,Smail Yefsah,Male,Algeria,Algerian State Television,Algeria,Television,Producer,Human Rights,No,Local,Political Group,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/1993/smail-yefsah.php
1993,14-Oct-93,Mustafa Abada,Male,Algeria,Algerian State Television,Algeria,Television,Producer,"Business, Culture, Politics",No,Local,Political Group,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/1993/mustafa-abada.php
1993,12-Oct-93,Vitas Lingis,Male,Lithuania,Republica,Lithuania,Print,"Editor, Print Reporter","Corruption, Crime",No,Local,Criminal Group,Murder,No,No,No,"No
",https://www.cpj.org/killed/1993/vitas-lingis.php
1993,5-Oct-93,Djamel Bouhidel,Male,Algeria,Nouveau Tell,Algeria,Print,Photographer,War,No,Local,Unknown Fire,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/1993/djamel-bouhidel.php
1993,4-Oct-93,Aleksandr Smirnov,Male,Russia,Molodyozhny Kuryer,Russia,Print,Print Reporter,Politics,No,Local,Military Officials,Dangerous Assignment,,No,No,"No
",https://www.cpj.org/killed/1993/aleksandr-smirnov.php
1993,4-Oct-93,Aleksandr Sidelnikov,Male,Russia,Lennauchfilm Studio,Russia,Television,Camera Operator,Politics,No,Local,Military Officials,Dangerous Assignment,,No,No,"No
",https://www.cpj.org/killed/1993/aleksandr-sidelnikov.php
1993,3-Oct-93,Sergei Krasilnikov,Male,Russia,Ostankino Television Company,Russia,Television,Technician,Politics,No,Local,Military Officials,Dangerous Assignment,,No,No,"No
",https://www.cpj.org/killed/1993/sergei-krasilnikov.php
1993,3-Oct-93,Yvan Scopan,Male,Russia,TF-1 Television Company,Russia,Television,Camera Operator,Politics,No,Local,Military Officials,Dangerous Assignment,,No,No,"No
",https://www.cpj.org/killed/1993/yvan-scopan.php
1993,3-Oct-93,Vladimir Drobyshev,Male,Russia,Nature and Man,Russia,Print,Print Reporter,Politics,No,Local,Military Officials,Dangerous Assignment,,No,No,"No
",https://www.cpj.org/killed/1993/vladimir-drobyshev.php
1993,3-Oct-93,Igor Belozyorov,Male,Russia,Ostankino State Broadcasting Company,Russia,Television,Producer,Politics,No,Local,Military Officials,Dangerous Assignment,,No,No,"No
",https://www.cpj.org/killed/1993/igor-belozyorov.php
1993,3-Oct-93,Rory Peck,Male,Russia,ARD Television Company,Ireland; United Kingdom,Television,Camera Operator,Politics,No,Foreign,Military Officials,Dangerous Assignment,,No,No,"No
",https://www.cpj.org/killed/1993/rory-peck.php
1993,30-Sep-93,Bienvenido Lemos,Male,Colombia,Caracol Radio,Colombia,Radio,Broadcast,unknown,No,Local,Unknown Fire,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/1993/bienvenido-lemos.php
1993,28-Sep-93,Abderrahmane Chergou,Male,Algeria,Freelance,Algeria,Print,Print Reporter,Politics,Yes,Local,Unknown Fire,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/1993/abderrahmane-chergou.php
1993,28-Sep-93,Manuel Martênez Espinoza,Male,Colombia,Radio Super,Colombia,Radio,"Broadcast, Columnist","Corruption, Crime",No,Local,Criminal Group,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/1993/manuel-martinez-espinoza.php
1993,27-Sep-93,Andrei Soloviev,Male,Georgia,ITAR-TASS,Russia,Print,Photographer,War,No,Foreign,Military Officials,Crossfire/Combat-Related,,No,No,"No
",https://www.cpj.org/killed/1993/andrei-soloviev.php
1993,22-Sep-93,Alexandra Tuttle,Female,Georgia,The Wall Street Journal,United States,Print,Print Reporter,"Business, Culture, Politics",No,Foreign,Military Officials,Crossfire/Combat-Related,,No,No,"No
",https://www.cpj.org/killed/1993/alexandra-tuttle.php
1993,10-Sep-93,Saad Bakhtaoui,Male,Algeria,El-Minbar,Algeria,Print,Print Reporter,Politics,No,Local,Unknown Fire,Murder,Yes,Yes,No,"No
",https://www.cpj.org/killed/1993/saad-bakhtaoui.php
1993,23-Aug-93,Elpidio Inacio,Male,Angola,Televisao Popular de Angola,Angola,Television,Broadcast,War,No,Local,Military Officials,Crossfire/Combat-Related,,No,No,"No
",https://www.cpj.org/killed/1993/elpidio-inacio.php
1993,9-Aug-93,Abdelhamid Benmeni,Male,Algeria,Alg_rie-Actualit_,Algeria,Print,Print Reporter,War,No,Local,Unknown Fire,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/1993/abdelhamid-benmeni.php
1993,7-Aug-93,Aysel Malkac,Female,Turkey,Ozgur Gundem,Turkey,Print,Print Reporter,"Culture, Human Rights, Politics",No,Local,Government Officials,Murder,Yes,Yes,No,"No
",https://www.cpj.org/killed/1993/aysel-malkac.php
1993,3-Aug-93,Rabah Zenati,Male,Algeria,Algerian State Television,Algeria,Television,Broadcast,Politics,No,Local,Political Group,Murder,Yes,No,Yes,"No
",https://www.cpj.org/killed/1993/rabah-zenati.php
1993,28-Jul-93,Ferhat Tepe,Male,Turkey,Ozgur Gundem,Turkey,Print,Print Reporter,unknown,No,Local,Political Group,Murder,Yes,Yes,Yes,"No
",https://www.cpj.org/killed/1993/ferhat-tepe.php
1993,26-Jul-93,Ahmed Haidar,Male,Lebanon,Al-Manar Television,Lebanon,Television,Camera Operator,War,No,Local,Military Officials,Crossfire/Combat-Related,,No,No,"No
",https://www.cpj.org/killed/1993/ahmed-haidar.php
1993,12-Jul-93,Anthony Macharia,Male,Somalia,Reuters,Kenya,Television,Technician,War,No,Foreign,Mob Violence,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/1993/anthony-macharia.php
1993,12-Jul-93,Hansi Krauss,Male,Somalia,Associated Press,Germany,Print,Photographer,War,No,Foreign,Mob Violence,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/1993/hansi-krauss.php
1993,12-Jul-93,Dan Eldon,Male,Somalia,Reuters,United States,Print,Photographer,War,No,Foreign,Mob Violence,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/1993/dan-eldon.php
1993,12-Jul-93,Hosea Maina,Male,Somalia,Reuters,Kenya,Print,Photographer,War,No,Foreign,Mob Violence,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/1993/hosea-maina.php
1993,10-Jul-93,Ibrahim Goskel,Male,Bosnia and Herzegovina,Freelancer,United Kingdom,Print,Print Reporter,War,Yes,Foreign,Unknown Fire,Dangerous Assignment,,No,No,"No
",https://www.cpj.org/killed/1993/ibrahim-goskel.php
1993,June or July 1993,Olimjon Yorasonov,Male,Tajikistan,unknown,Tajikistan,Print,Editor,Politics,No,Local,Paramilitary Group,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/1993/olimjon-yorasonov.php
1993,27-Jun-93,Tasar Omer,Male,Bosnia and Herzegovina,Freelance,Turkey,Print,Print Reporter,War,Yes,Foreign,Military Officials,Dangerous Assignment,,No,No,"No
",https://www.cpj.org/killed/1993/tasar-omer.php
1993,18-Jun-93,Jean-Claude Jumel,Male,Somalia,TF-1,France,Television,Technician,War,No,Foreign,Political Group,Crossfire/Combat-Related,,No,No,"No
",https://www.cpj.org/killed/1993/jean-claude-jumel.php
1993,2-Jun-93,Dominique Lonneux,Male,Bosnia and Herzegovina,Freelancer,Belgium,Television,Camera Operator,War,Yes,Foreign,Political Group,Crossfire/Combat-Related,,No,No,"No
",https://www.cpj.org/killed/1993/dominique-lonneux.php
1993,2-Jun-93,Tahar Djaout,Male,Algeria,Ruptures,Algeria,Print,"Editor, Publisher","Corruption, Politics",No,Local,Political Group,Murder,Yes,No,Yes,"No
",https://www.cpj.org/killed/1993/tahar-djaout.php
1993,29-May-93,Guido Puletti,Male,Bosnia and Herzegovina,Freelancer,Italy,Print,Print Reporter,"Human Rights, War",Yes,Foreign,Military Officials,Crossfire/Combat-Related,,No,No,"No
",https://www.cpj.org/killed/1993/guido-puletti.php
1993,28-May-93,Pirimkul Sattori,Male,Tajikistan,Khatlon,Tajikistan,Print,Print Reporter,Politics,No,Local,Military Officials,Murder,Yes,Yes,No,"No
",https://www.cpj.org/killed/1993/pirimkul-sattori.php
1993,22-May-93,Dinesh Pathak,Male,India,Sandesh,India,Print,Editor,"Corruption, Politics",No,Local,Political Group,Murder,Partial,No,Yes,"No
",https://www.cpj.org/killed/1993/dinesh-pathak.php
1993,1-May-93,Jose Manuel,Male,Angola,Benguela Province Radio,Angola,Radio,Broadcast,War,No,Local,Government Officials,Murder,Yes,Yes,No,"No
",https://www.cpj.org/killed/1993/jose-manuel.php
1993,1-May-93,Jose Maria dos Santos,Male,Angola,Radio Morena,Angola,Radio,Broadcast,War,No,Local,Government Officials,Murder,Yes,Yes,No,"No
",https://www.cpj.org/killed/1993/jose-maria-dos-santos.php
1993,26-Apr-93,Carlos Grant,Male,Honduras,El Tiempo,Honduras,Print,Print Reporter,"Business, Crime",No,Local,Local Residents,Murder,Partial,No,No,"No
",https://www.cpj.org/killed/1993/carlos-grant.php
1993,23-Apr-93,Calvin Thusago,Male,South Africa,South African Broadcasting Corporation (SABC),South Africa,Television,Broadcast,Human Rights,No,Local,Mob Violence,Murder,No,No,No,"No
",https://www.cpj.org/killed/1993/calvin-thusago.php
1993,19-Apr-93,Carlos Lajud Catalan,Male,Colombia,ABC Radio,Colombia,Radio,Broadcast,"Corruption, Politics",No,Local,Government Officials,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/1993/carlos-lajud-catalan.php
1993,14-Apr-93,Dmitry Krikoryants,Male,Russia,Expresskhronika,Russia,Print,Print Reporter,Corruption,No,Local,Government Officials,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/1993/dmitry-krikoryants.php
1993,12-Mar-93,Eustorgio Colmenares,Male,Colombia,La Opiniãn,Colombia,Print,"Editor, Publisher","Corruption, Politics",No,Local,Political Group,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/1993/eustorgio-colmenares.php
1993,1-Mar-93,Zukhuruddin Suyari,Male,Tajikistan,Todzhikiston,Tajikistan,Print,Print Reporter,"Business, Culture",No,Local,Paramilitary Group,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/1993/zukhuruddin-suyari.php
